timestamp,pir_level,gas_level_ppm,sound_level_dB,temperature_C,occupancy_count,scenario,speaker_on,vacate_condition
2026-04-07T16:39:49.738491,64,387,60,26.9,127,warning,on,prepare
2026-04-07T16:39:54.738491,46,491,56,23.3,60,warning,on,prepare
2026-04-07T16:39:59.738491,22,318,28,19.2,58,normal,off,stay
2026-04-07T16:40:04.738491,28,262,32,24.3,50,normal,off,stay
2026-04-07T16:40:09.738491,67,518,88,47.1,303,alert,on,evacuate
2026-04-07T16:40:14.738491,28,297,31,21.1,48,normal,off,stay
2026-04-07T16:40:19.738491,16,211,44,19.7,57,normal,off,stay
2026-04-07T16:40:24.738491,57,615,87,30.1,158,alert,on,evacuate
2026-04-07T16:40:29.738491,38,272,26,21.2,42,normal,off,stay
2026-04-07T16:40:34.738491,40,265,38,22.6,16,normal,off,stay
2026-04-07T16:40:39.738491,41,367,40,22.9,31,normal,off,stay
2026-04-07T16:40:44.738491,41,349,58,27.7,126,warning,on,prepare
2026-04-07T16:40:49.738491,60,480,73,31.7,118,warning,on,prepare
2026-04-07T16:40:54.738491,9,328,41,21.4,38,normal,off,stay
2026-04-07T16:40:59.738491,63,616,87,39.5,211,alert,on,evacuate
2026-04-07T16:41:04.738491,17,179,28,23.5,54,normal,off,stay
2026-04-07T16:41:09.738491,24,271,35,21.3,25,normal,off,stay
2026-04-07T16:41:14.738491,35,273,37,20.3,21,normal,off,stay
2026-04-07T16:41:19.738491,16,314,30,26.9,45,normal,off,stay
2026-04-07T16:41:24.738491,34,412,47,26.9,88,warning,on,prepare
2026-04-07T16:41:29.738491,29,389,37,26.6,50,normal,off,stay
2026-04-07T16:41:34.738491,25,244,28,18.7,53,normal,off,stay
2026-04-07T16:41:39.738491,16,293,27,18.9,10,normal,off,stay
2026-04-07T16:41:44.738491,81,544,67,47.1,242,alert,on,evacuate
2026-04-07T16:41:49.738491,28,348,43,19.6,60,normal,off,stay
2026-04-07T16:41:54.738491,59,597,73,55.3,297,alert,on,evacuate
2026-04-07T16:41:59.738491,21,349,49,20.0,32,normal,off,stay
2026-04-07T16:42:04.738491,25,237,35,17.4,44,normal,off,stay
2026-04-07T16:42:09.738491,26,373,34,25.2,21,normal,off,stay
2026-04-07T16:42:14.738491,84,692,73,56.2,236,alert,on,evacuate
2026-04-07T16:42:19.738491,12,356,35,23.2,44,normal,off,stay
2026-04-07T16:42:24.738491,55,338,48,25.1,91,warning,on,prepare
2026-04-07T16:42:29.738491,17,250,36,24.5,39,normal,off,stay
2026-04-07T16:42:34.738491,15,281,33,19.4,16,normal,off,stay
2026-04-07T16:42:39.738491,78,628,82,45.0,147,alert,on,evacuate
2026-04-07T16:42:44.738491,26,205,29,23.4,59,normal,off,stay
2026-04-07T16:42:49.738491,69,639,79,32.4,190,alert,on,evacuate
2026-04-07T16:42:54.738491,73,633,76,49.6,143,alert,on,evacuate
2026-04-07T16:42:59.738491,23,189,42,23.0,50,normal,off,stay
2026-04-07T16:43:04.738491,12,275,36,20.5,51,normal,off,stay
2026-04-07T16:43:09.738491,22,329,34,24.2,31,normal,off,stay
2026-04-07T16:43:14.738491,24,322,45,18.5,54,normal,off,stay
2026-04-07T16:43:19.738491,27,195,31,19.2,19,normal,off,stay
2026-04-07T16:43:24.738491,33,305,26,17.4,27,normal,off,stay
2026-04-07T16:43:29.738491,32,352,37,23.3,10,normal,off,stay
2026-04-07T16:43:34.738491,36,329,33,26.0,35,normal,off,stay
2026-04-07T16:43:39.738491,69,572,82,61.7,277,alert,on,evacuate
2026-04-07T16:43:44.738491,23,239,32,20.7,50,normal,off,stay
2026-04-07T16:43:49.738491,20,282,39,17.5,45,normal,off,stay
2026-04-07T16:43:54.738491,32,257,34,21.3,56,normal,off,stay
2026-04-07T16:43:59.738491,70,790,92,60.7,146,alert,on,evacuate
2026-04-07T16:44:04.738491,53,469,58,33.5,103,warning,on,prepare
2026-04-07T16:44:09.738491,26,246,42,25.3,25,normal,off,stay
2026-04-07T16:44:14.738491,9,185,39,23.4,51,normal,off,stay
2026-04-07T16:44:19.738491,31,225,44,20.2,16,normal,off,stay
2026-04-07T16:44:24.738491,21,281,30,18.2,25,normal,off,stay
2026-04-07T16:44:29.738491,56,428,65,33.7,87,warning,on,prepare
2026-04-07T16:44:34.738491,13,306,40,22.4,12,normal,off,stay
2026-04-07T16:44:39.738491,88,654,83,37.2,268,alert,on,evacuate
2026-04-07T16:44:44.738491,20,226,30,25.7,41,normal,off,stay
2026-04-07T16:44:49.738491,37,191,33,20.8,13,normal,off,stay
2026-04-07T16:44:54.738491,56,491,61,27.4,118,warning,on,prepare
2026-04-07T16:44:59.738491,32,330,38,23.9,25,normal,off,stay
2026-04-07T16:45:04.738491,37,222,27,17.8,48,normal,off,stay
2026-04-07T16:45:09.738491,29,200,37,19.4,34,normal,off,stay
2026-04-07T16:45:14.738491,23,268,35,22.2,41,normal,off,stay
2026-04-07T16:45:19.738491,57,421,48,26.2,103,warning,on,prepare
2026-04-07T16:45:24.738491,81,575,94,63.2,319,alert,on,evacuate
2026-04-07T16:45:29.738491,62,323,44,29.6,94,warning,on,prepare
2026-04-07T16:45:34.738491,12,300,32,20.5,24,normal,off,stay
2026-04-07T16:45:39.738491,32,376,47,25.0,41,normal,off,stay
2026-04-07T16:45:44.738491,36,225,35,20.7,34,normal,off,stay
2026-04-07T16:45:49.738491,9,180,29,19.7,49,normal,off,stay
2026-04-07T16:45:54.738491,14,335,38,18.9,32,normal,off,stay
2026-04-07T16:45:59.738491,48,485,52,26.1,127,warning,on,prepare
2026-04-07T16:46:04.738491,57,389,54,23.8,130,warning,on,prepare
2026-04-07T16:46:09.738491,37,269,31,19.6,30,normal,off,stay
2026-04-07T16:46:14.738491,59,428,53,28.9,71,warning,on,prepare
2026-04-07T16:46:19.738491,59,379,70,33.7,74,warning,on,prepare
2026-04-07T16:46:24.738491,15,282,32,23.6,10,normal,off,stay
2026-04-07T16:46:29.738491,10,266,29,22.2,34,normal,off,stay
2026-04-07T16:46:34.738491,28,356,40,19.6,54,normal,off,stay
2026-04-07T16:46:39.738491,11,292,37,22.5,17,normal,off,stay
2026-04-07T16:46:44.738491,58,599,77,36.7,214,alert,on,evacuate
2026-04-07T16:46:49.738491,36,345,33,25.1,49,normal,off,stay
2026-04-07T16:46:54.738491,61,564,93,57.6,339,alert,on,evacuate
2026-04-07T16:46:59.738491,15,305,35,20.8,12,normal,off,stay
2026-04-07T16:47:04.738491,28,236,38,17.4,36,normal,off,stay
2026-04-07T16:47:09.738491,26,200,37,18.5,45,normal,off,stay
2026-04-07T16:47:14.738491,10,239,31,19.5,24,normal,off,stay
2026-04-07T16:47:19.738491,35,313,51,28.1,103,warning,on,prepare
2026-04-07T16:47:24.738491,15,279,35,23.9,50,normal,off,stay
2026-04-07T16:47:29.738491,36,301,41,20.5,24,normal,off,stay
2026-04-07T16:47:34.738491,23,172,38,20.8,57,normal,off,stay
2026-04-07T16:47:39.738491,16,354,38,23.2,59,normal,off,stay
2026-04-07T16:47:44.738491,17,280,39,20.0,59,normal,off,stay
2026-04-07T16:47:49.738491,36,425,61,26.9,132,warning,on,prepare
2026-04-07T16:47:54.738491,35,183,28,18.3,49,normal,off,stay
2026-04-07T16:47:59.738491,37,312,40,20.5,60,normal,off,stay
2026-04-07T16:48:04.738491,18,205,33,22.2,22,normal,off,stay
2026-04-07T16:48:09.738491,82,606,86,35.3,263,alert,on,evacuate
2026-04-07T16:48:14.738491,20,179,34,20.7,28,normal,off,stay
2026-04-07T16:48:19.738491,22,288,38,20.6,44,normal,off,stay
2026-04-07T16:48:24.738491,10,233,33,21.3,41,normal,off,stay
2026-04-07T16:48:29.738491,71,746,70,42.1,310,alert,on,evacuate
2026-04-07T16:48:34.738491,13,224,35,20.7,17,normal,off,stay
2026-04-07T16:48:39.738491,18,224,40,22.8,26,normal,off,stay
2026-04-07T16:48:44.738491,37,287,43,22.2,28,normal,off,stay
2026-04-07T16:48:49.738491,18,176,40,23.3,11,normal,off,stay
2026-04-07T16:48:54.738491,43,312,53,32.5,72,warning,on,prepare
2026-04-07T16:48:59.738491,57,726,80,45.3,246,alert,on,evacuate
2026-04-07T16:49:04.738491,15,226,32,22.4,45,normal,off,stay
2026-04-07T16:49:09.738491,38,346,71,34.6,133,warning,on,prepare
2026-04-07T16:49:14.738491,14,298,31,20.8,58,normal,off,stay
2026-04-07T16:49:19.738491,27,332,37,20.7,48,normal,off,stay
2026-04-07T16:49:24.738491,63,431,48,29.3,120,warning,on,prepare
2026-04-07T16:49:29.738491,11,275,34,18.5,10,normal,off,stay
2026-04-07T16:49:34.738491,13,295,28,19.2,57,normal,off,stay
2026-04-07T16:49:39.738491,47,442,63,33.9,69,warning,on,prepare
2026-04-07T16:49:44.738491,59,522,69,30.3,76,warning,on,prepare
2026-04-07T16:49:49.738491,28,193,44,25.5,28,normal,off,stay
2026-04-07T16:49:54.738491,57,391,52,29.6,134,warning,on,prepare
2026-04-07T16:49:59.738491,60,644,73,49.9,236,alert,on,evacuate
2026-04-07T16:50:04.738491,17,318,35,23.8,38,normal,off,stay
2026-04-07T16:50:09.738491,20,315,32,24.9,34,normal,off,stay
2026-04-07T16:50:14.738491,36,371,58,26.0,115,warning,on,prepare
2026-04-07T16:50:19.738491,20,274,33,23.3,18,normal,off,stay
2026-04-07T16:50:24.738491,24,175,42,20.0,37,normal,off,stay
2026-04-07T16:50:29.738491,25,349,41,22.8,36,normal,off,stay
2026-04-07T16:50:34.738491,81,673,97,48.4,296,alert,on,evacuate
2026-04-07T16:50:39.738491,17,219,39,21.5,59,normal,off,stay
2026-04-07T16:50:44.738491,85,572,75,41.1,319,alert,on,evacuate
2026-04-07T16:50:49.738491,101,648,72,63.3,247,alert,on,evacuate
2026-04-07T16:50:54.738491,26,298,33,23.9,15,normal,off,stay
2026-04-07T16:50:59.738491,30,268,29,23.0,60,normal,off,stay
2026-04-07T16:51:04.738491,84,522,72,34.3,146,alert,on,evacuate
2026-04-07T16:51:09.738491,36,317,39,16.4,55,normal,off,stay
2026-04-07T16:51:14.738491,23,236,38,18.5,36,normal,off,stay
2026-04-07T16:51:19.738491,34,216,29,18.1,35,normal,off,stay
2026-04-07T16:51:24.738491,29,268,30,17.8,23,normal,off,stay
2026-04-07T16:51:29.738491,62,381,62,32.7,100,warning,on,prepare
2026-04-07T16:51:34.738491,18,210,46,21.8,39,normal,off,stay
2026-04-07T16:51:39.738491,16,384,32,26.0,39,normal,off,stay
2026-04-07T16:51:44.738491,61,332,57,23.8,77,warning,on,prepare
2026-04-07T16:51:49.738491,47,490,66,31.5,128,warning,on,prepare
2026-04-07T16:51:54.738491,40,349,58,25.2,105,warning,on,prepare
2026-04-07T16:51:59.738491,30,296,35,20.3,15,normal,off,stay
2026-04-07T16:52:04.738491,42,279,32,21.9,34,normal,off,stay
2026-04-07T16:52:09.738491,37,486,58,29.3,120,warning,on,prepare
2026-04-07T16:52:14.738491,47,405,63,24.3,120,warning,on,prepare
2026-04-07T16:52:19.738491,37,362,55,33.2,111,warning,on,prepare
2026-04-07T16:52:24.738491,15,258,40,18.5,52,normal,off,stay
2026-04-07T16:52:29.738491,36,382,61,29.7,138,warning,on,prepare
2026-04-07T16:52:34.738491,80,676,65,35.2,339,alert,on,evacuate
2026-04-07T16:52:39.738491,40,403,68,32.3,107,warning,on,prepare
2026-04-07T16:52:44.738491,9,339,28,20.7,28,normal,off,stay
2026-04-07T16:52:49.738491,23,193,34,18.7,21,normal,off,stay
2026-04-07T16:52:54.738491,30,198,41,22.1,26,normal,off,stay
2026-04-07T16:52:59.738491,24,254,28,19.9,39,normal,off,stay
2026-04-07T16:53:04.738491,29,231,41,19.8,49,normal,off,stay
2026-04-07T16:53:09.738491,26,335,34,18.8,55,normal,off,stay
2026-04-07T16:53:14.738491,18,317,40,25.5,49,normal,off,stay
2026-04-07T16:53:19.738491,33,205,34,19.0,35,normal,off,stay
2026-04-07T16:53:24.738491,56,547,67,30.1,69,warning,on,prepare
2026-04-07T16:53:29.738491,84,639,91,54.4,264,alert,on,evacuate
2026-04-07T16:53:34.738491,29,233,27,18.7,15,normal,off,stay
2026-04-07T16:53:39.738491,33,260,45,22.4,24,normal,off,stay
2026-04-07T16:53:44.738491,60,477,57,35.0,140,warning,on,prepare
2026-04-07T16:53:49.738491,75,637,77,51.0,305,alert,on,evacuate
2026-04-07T16:53:54.738491,31,284,37,23.0,17,normal,off,stay
2026-04-07T16:53:59.738491,39,235,35,26.1,17,normal,off,stay
2026-04-07T16:54:04.738491,49,317,63,30.8,120,warning,on,prepare
2026-04-07T16:54:09.738491,34,326,29,25.0,33,normal,off,stay
2026-04-07T16:54:14.738491,39,216,34,23.6,19,normal,off,stay
2026-04-07T16:54:19.738491,18,187,29,22.4,14,normal,off,stay
2026-04-07T16:54:24.738491,40,477,57,28.2,68,warning,on,prepare
2026-04-07T16:54:29.738491,38,423,49,32.3,62,warning,on,prepare
2026-04-07T16:54:34.738491,62,372,51,31.1,127,warning,on,prepare
2026-04-07T16:54:39.738491,39,430,45,25.2,75,warning,on,prepare
2026-04-07T16:54:44.738491,11,330,28,24.4,27,normal,off,stay
2026-04-07T16:54:49.738491,21,286,41,24.4,28,normal,off,stay
2026-04-07T16:54:54.738491,24,196,31,24.8,50,normal,off,stay
2026-04-07T16:54:59.738491,29,182,35,22.0,46,normal,off,stay
2026-04-07T16:55:04.738491,36,263,35,22.2,30,normal,off,stay
2026-04-07T16:55:09.738491,27,267,31,19.7,56,normal,off,stay
2026-04-07T16:55:14.738491,16,280,29,24.3,24,normal,off,stay
2026-04-07T16:55:19.738491,15,198,41,21.4,52,normal,off,stay
2026-04-07T16:55:24.738491,70,496,58,27.4,97,warning,on,prepare
2026-04-07T16:55:29.738491,72,601,74,44.4,330,alert,on,evacuate
2026-04-07T16:55:34.738491,22,316,31,22.4,21,normal,off,stay
2026-04-07T16:55:39.738491,14,208,26,22.2,49,normal,off,stay
2026-04-07T16:55:44.738491,28,189,33,20.0,26,normal,off,stay
2026-04-07T16:55:49.738491,40,340,58,32.1,80,warning,on,prepare
2026-04-07T16:55:54.738491,37,277,37,19.8,35,normal,off,stay
2026-04-07T16:55:59.738491,55,293,43,22.1,93,warning,on,prepare
2026-04-07T16:56:04.738491,52,453,61,26.2,102,warning,on,prepare
2026-04-07T16:56:09.738491,74,658,74,45.3,317,alert,on,evacuate
2026-04-07T16:56:14.738491,73,677,99,39.8,311,alert,on,evacuate
2026-04-07T16:56:19.738491,34,336,41,18.8,54,normal,off,stay
2026-04-07T16:56:24.738491,11,284,32,21.1,33,normal,off,stay
2026-04-07T16:56:29.738491,43,474,53,26.6,77,warning,on,prepare
2026-04-07T16:56:34.738491,10,275,34,18.4,21,normal,off,stay
2026-04-07T16:56:39.738491,66,542,72,26.6,79,warning,on,prepare
2026-04-07T16:56:44.738491,70,560,78,44.6,262,alert,on,evacuate
2026-04-07T16:56:49.738491,33,282,32,23.4,54,normal,off,stay
2026-04-07T16:56:54.738491,65,704,62,36.0,173,alert,on,evacuate
2026-04-07T16:56:59.738491,55,411,56,28.9,140,warning,on,prepare
2026-04-07T16:57:04.738491,34,248,42,20.8,11,normal,off,stay
2026-04-07T16:57:09.738491,54,453,54,26.4,77,warning,on,prepare
2026-04-07T16:57:14.738491,19,240,36,25.2,56,normal,off,stay
2026-04-07T16:57:19.738491,38,352,39,20.8,47,normal,off,stay
2026-04-07T16:57:24.738491,30,286,47,22.2,24,normal,off,stay
2026-04-07T16:57:29.738491,68,549,58,27.4,65,warning,on,prepare
2026-04-07T16:57:34.738491,23,209,37,21.2,24,normal,off,stay
2026-04-07T16:57:39.738491,24,271,31,22.7,12,normal,off,stay
2026-04-07T16:57:44.738491,55,470,64,24.9,123,warning,on,prepare
2026-04-07T16:57:49.738491,85,495,66,48.1,220,alert,on,evacuate
2026-04-07T16:57:54.738491,31,210,35,24.7,29,normal,off,stay
2026-04-07T16:57:59.738491,27,267,44,23.0,20,normal,off,stay
2026-04-07T16:58:04.738491,12,346,43,18.0,25,normal,off,stay
2026-04-07T16:58:09.738491,73,727,84,57.3,297,alert,on,evacuate
2026-04-07T16:58:14.738491,71,598,75,31.0,145,alert,on,evacuate
2026-04-07T16:58:19.738491,55,624,91,41.5,299,alert,on,evacuate
2026-04-07T16:58:24.738491,9,239,37,23.9,40,normal,off,stay
2026-04-07T16:58:29.738491,11,323,41,21.5,58,normal,off,stay
2026-04-07T16:58:34.738491,19,225,40,22.9,19,normal,off,stay
2026-04-07T16:58:39.738491,39,307,30,23.5,55,normal,off,stay
2026-04-07T16:58:44.738491,39,294,38,19.0,25,normal,off,stay
2026-04-07T16:58:49.738491,42,387,40,24.7,44,normal,off,stay
2026-04-07T16:58:54.738491,12,230,39,26.0,41,normal,off,stay
2026-04-07T16:58:59.738491,9,340,42,23.2,54,normal,off,stay
2026-04-07T16:59:04.738491,37,468,45,30.4,60,warning,on,prepare
2026-04-07T16:59:09.738491,63,362,64,26.2,99,warning,on,prepare
2026-04-07T16:59:14.738491,50,470,71,33.4,73,warning,on,prepare
2026-04-07T16:59:19.738491,27,305,41,25.1,57,normal,off,stay
2026-04-07T16:59:24.738491,62,583,70,33.5,273,alert,on,evacuate
2026-04-07T16:59:29.738491,12,189,33,19.1,37,normal,off,stay
2026-04-07T16:59:34.738491,25,337,38,19.6,34,normal,off,stay
2026-04-07T16:59:39.738491,76,636,87,29.1,223,alert,on,evacuate
2026-04-07T16:59:44.738491,37,326,29,26.0,59,normal,off,stay
2026-04-07T16:59:49.738491,27,185,27,23.4,51,normal,off,stay
2026-04-07T16:59:54.738491,15,314,39,23.9,21,normal,off,stay
2026-04-07T16:59:59.738491,36,204,38,19.6,44,normal,off,stay
2026-04-07T17:00:04.738491,15,204,41,18.6,50,normal,off,stay
2026-04-07T17:00:09.738491,15,262,43,19.0,25,normal,off,stay
2026-04-07T17:00:14.738491,51,330,43,30.7,85,warning,on,prepare
2026-04-07T17:00:19.738491,34,187,31,20.9,51,normal,off,stay
2026-04-07T17:00:24.738491,61,510,56,37.2,115,warning,on,prepare
2026-04-07T17:00:29.738491,26,267,30,27.3,25,normal,off,stay
2026-04-07T17:00:34.738491,56,399,54,33.8,92,warning,on,prepare
2026-04-07T17:00:39.738491,18,254,39,20.6,49,normal,off,stay
2026-04-07T17:00:44.738491,13,282,37,24.9,36,normal,off,stay
2026-04-07T17:00:49.738491,26,248,29,23.1,37,normal,off,stay
2026-04-07T17:00:54.738491,57,504,60,45.6,167,alert,on,evacuate
2026-04-07T17:00:59.738491,26,307,28,21.8,18,normal,off,stay
2026-04-07T17:01:04.738491,45,405,63,28.2,104,warning,on,prepare
2026-04-07T17:01:09.738491,18,229,41,20.1,29,normal,off,stay
2026-04-07T17:01:14.738491,30,206,27,17.4,19,normal,off,stay
2026-04-07T17:01:19.738491,10,204,44,23.3,41,normal,off,stay
2026-04-07T17:01:24.738491,52,443,59,25.8,63,warning,on,prepare
2026-04-07T17:01:29.738491,11,237,44,19.9,17,normal,off,stay
2026-04-07T17:01:34.738491,42,328,47,27.1,102,warning,on,prepare
2026-04-07T17:01:39.738491,40,268,36,18.7,40,normal,off,stay
2026-04-07T17:01:44.738491,52,364,59,31.7,62,warning,on,prepare
2026-04-07T17:01:49.738491,55,455,53,26.6,124,warning,on,prepare
2026-04-07T17:01:54.738491,32,179,28,21.4,54,normal,off,stay
2026-04-07T17:01:59.738491,94,527,100,34.7,289,alert,on,evacuate
2026-04-07T17:02:04.738491,32,334,60,23.3,101,warning,on,prepare
2026-04-07T17:02:09.738491,28,311,37,17.4,11,normal,off,stay
2026-04-07T17:02:14.738491,14,231,35,22.3,29,normal,off,stay
2026-04-07T17:02:19.738491,40,347,49,23.0,106,warning,on,prepare
2026-04-07T17:02:24.738491,70,598,66,50.9,229,alert,on,evacuate
2026-04-07T17:02:29.738491,40,319,39,22.4,60,normal,off,stay
2026-04-07T17:02:34.738491,20,294,30,22.7,56,normal,off,stay
2026-04-07T17:02:39.738491,33,314,36,24.0,11,normal,off,stay
2026-04-07T17:02:44.738491,38,345,69,31.9,68,warning,on,prepare
2026-04-07T17:02:49.738491,17,254,40,22.5,50,normal,off,stay
2026-04-07T17:02:54.738491,28,220,33,21.6,13,normal,off,stay
2026-04-07T17:02:59.738491,24,257,32,19.8,30,normal,off,stay
2026-04-07T17:03:04.738491,64,600,68,58.7,182,alert,on,evacuate
2026-04-07T17:03:09.738491,57,405,47,31.0,137,warning,on,prepare
2026-04-07T17:03:14.738491,61,515,67,31.7,267,alert,on,evacuate
2026-04-07T17:03:19.738491,76,563,92,35.7,214,alert,on,evacuate
2026-04-07T17:03:24.738491,27,349,40,20.8,16,normal,off,stay
2026-04-07T17:03:29.738491,35,384,52,26.6,68,warning,on,prepare
2026-04-07T17:03:34.738491,11,239,40,21.9,32,normal,off,stay
2026-04-07T17:03:39.738491,40,317,40,22.6,37,normal,off,stay
2026-04-07T17:03:44.738491,26,319,38,23.7,13,normal,off,stay
2026-04-07T17:03:49.738491,25,216,36,21.7,28,normal,off,stay
2026-04-07T17:03:54.738491,30,213,28,19.0,34,normal,off,stay
2026-04-07T17:03:59.738491,67,509,87,54.9,321,alert,on,evacuate
2026-04-07T17:04:04.738491,69,619,77,48.3,168,alert,on,evacuate
2026-04-07T17:04:09.738491,103,696,72,36.1,250,alert,on,evacuate
2026-04-07T17:04:14.738491,20,357,36,20.2,44,normal,off,stay
2026-04-07T17:04:19.738491,62,367,65,27.2,88,warning,on,prepare
2026-04-07T17:04:24.738491,44,401,53,35.3,85,warning,on,prepare
2026-04-07T17:04:29.738491,22,308,26,21.1,39,normal,off,stay
2026-04-07T17:04:34.738491,53,314,62,31.9,87,warning,on,prepare
2026-04-07T17:04:39.738491,43,331,39,25.5,19,normal,off,stay
2026-04-07T17:04:44.738491,32,215,45,21.2,55,normal,off,stay
2026-04-07T17:04:49.738491,38,532,61,33.4,120,warning,on,prepare
2026-04-07T17:04:54.738491,62,419,64,31.4,137,warning,on,prepare
2026-04-07T17:04:59.738491,35,246,33,24.1,27,normal,off,stay
2026-04-07T17:05:04.738491,17,356,32,24.7,21,normal,off,stay
2026-04-07T17:05:09.738491,33,220,42,24.4,54,normal,off,stay
2026-04-07T17:05:14.738491,14,243,38,23.5,15,normal,off,stay
2026-04-07T17:05:19.738491,34,326,43,23.7,52,normal,off,stay
2026-04-07T17:05:24.738491,88,715,93,54.5,190,alert,on,evacuate
2026-04-07T17:05:29.738491,54,330,51,22.7,67,warning,on,prepare
2026-04-07T17:05:34.738491,30,196,34,24.1,16,normal,off,stay
2026-04-07T17:05:39.738491,58,438,59,34.2,100,warning,on,prepare
2026-04-07T17:05:44.738491,61,381,55,31.7,82,warning,on,prepare
2026-04-07T17:05:49.738491,43,304,42,25.0,22,normal,off,stay
2026-04-07T17:05:54.738491,37,404,53,27.8,104,warning,on,prepare
2026-04-07T17:05:59.738491,62,535,52,30.6,99,warning,on,prepare
2026-04-07T17:06:04.738491,38,327,45,25.2,36,normal,off,stay
2026-04-07T17:06:09.738491,46,498,59,26.9,86,warning,on,prepare
2026-04-07T17:06:14.738491,29,186,42,23.7,54,normal,off,stay
2026-04-07T17:06:19.738491,40,358,40,23.1,29,normal,off,stay
2026-04-07T17:06:24.738491,27,204,27,17.0,16,normal,off,stay
2026-04-07T17:06:29.738491,13,185,41,20.4,18,normal,off,stay
2026-04-07T17:06:34.738491,38,201,44,25.5,27,normal,off,stay
2026-04-07T17:06:39.738491,15,207,40,24.7,21,normal,off,stay
2026-04-07T17:06:44.738491,100,611,95,34.7,192,alert,on,evacuate
2026-04-07T17:06:49.738491,32,261,25,20.5,31,normal,off,stay
2026-04-07T17:06:54.738491,41,448,63,29.8,88,warning,on,prepare
2026-04-07T17:06:59.738491,34,258,38,22.4,51,normal,off,stay
2026-04-07T17:07:04.738491,51,525,57,24.7,85,warning,on,prepare
2026-04-07T17:07:09.738491,37,435,53,28.5,136,warning,on,prepare
2026-04-07T17:07:14.738491,91,679,95,36.6,225,alert,on,evacuate
2026-04-07T17:07:19.738491,29,246,41,20.7,58,normal,off,stay
